"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"all.symptomatic"
"1874"	0.922	0	0	0.074	0	0	0.001996	0.002	4e-06
"1875"	0.58	0.028	0.00988	0.37	0.001996	0	0.002	0.008	0.000124
"1876"	0.962	0.002	0	0.036	0	0	0	0	0
"1877"	0.982	0.002	0	0.016	0	0	0	0	0
"1878"	0.942	0	0	0.058	0	0	0	0	0
"1879"	0.96	0	0	0.04	0	0	0	0	0
"1880"	0.648	0.01	0	0.336	0.001996	0	0	0.004	4e-06
"1881"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1882"	0.966	0	0	0.034	0	0	0	0	0
"1883"	1	0	0	0	0	0	0	0	0
"1884"	0.968	0	0	0.032	0	0	0	0	0
"1885"	0.698	0.012	0.001996	0.288	0	0	0	0	4e-06
"1886"	0.858	0.002	0	0.14	0	0	0	0	0
"1887"	0.978	0	0	0.022	0	0	0	0	0
"1888"	0.982	0	0.001996	0.016	0	0	0	0	4e-06
"1889"	0.8	0.004	0	0.196	0	0	0	0	0
"1890"	0.992	0	0	0.008	0	0	0	0	0
"1891"	0.912	0.002	0	0.086	0	0	0	0	0
"1892"	0.832	0	0	0.168	0	0	0	0	0
"1893"	0.998	0	0	0.002	0	0	0	0	0
"1894"	0.982	0	0	0.018	0	0	0	0	0
"1895"	0.908	0.002	0	0.09	0	0	0	0	0
"1896"	0.822	0.002	0.003992	0.168	0	0.001996	0	0.002	1.2e-05
"1897"	0.99	0	0	0.01	0	0	0	0	0
"1898"	0.874	0.002	0	0.124	0	0	0	0	0
"1899"	0.944	0	0	0.056	0	0	0	0	0
"1900"	0.998	0	0	0.002	0	0	0	0	0
"1901"	0.994	0	0	0.006	0	0	0	0	0
"1902"	0.998	0	0	0.002	0	0	0	0	0
"1903"	0.952	0	0	0.048	0	0	0	0	0
"1904"	0.68	0	0	0.318	0	0	0.002	0	0
"1905"	0.956	0	0.001996	0.042	0	0	0	0	4e-06
"1906"	0.966	0	0	0.034	0	0	0	0	0
"1907"	0.932	0.002	0	0.066	0	0	0	0	0
"1908"	0.67	0.004	0.003984	0.31	0	0.003984	0.001992	0.006	4e-05
"1909"	0.976	0	0	0.024	0	0	0	0	0
"1910"	0.998	0	0	0.002	0	0	0	0	0
"1911"	0.912	0	0	0.088	0	0	0	0	0
"1912"	0.83	0.002	0.001996	0.164	0	0.001996	0	0	8e-06
"1913"	0.678	0.008	0	0.31	0	0	0	0.004	0
"1914"	0.996	0	0	0.004	0	0	0	0	0
"1915"	0.692	0.002	0.003984	0.3	0	0	0	0.002	1.6e-05
"1916"	0.986	0	0	0.014	0	0	0	0	0
"1917"	0.998	0	0	0.002	0	0	0	0	0
"1918"	0.904	0	0.001996	0.092	0	0	0	0.002	4e-06
"1919"	0.868	0	0	0.132	0	0	0	0	0
"1920"	0.974	0	0	0.026	0	0	0	0	0
"1921"	0.986	0	0	0.014	0	0	0	0	0
"1922"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1923"	0.988	0	0	0.012	0	0	0	0	0
"1924"	0.828	0	0.001996	0.17	0	0	0	0	4e-06
"1925"	0.974	0	0	0.026	0	0	0	0	0
"1926"	0.936	0	0	0.064	0	0	0	0	0
"1927"	0.926	0	0	0.07	0.001996	0.001996	0	0	8e-06
"1928"	0.344	0.032	0.003984	0.614	0.001996	0	0	0.004	2e-05
"1929"	0.728	0.01	0.001996	0.258	0	0	0	0.002	4e-06
"1930"	0.998	0	0	0.002	0	0	0	0	0
"1931"	0.998	0	0	0.002	0	0	0	0	0
"1932"	1	0	0	0	0	0	0	0	0
"1933"	0.996	0	0	0.004	0	0	0	0	0
"1934"	0.962	0	0	0.038	0	0	0	0	0
"1935"	0.85	0	0	0.146	0	0	0	0.004	0
"1936"	0.966	0	0	0.034	0	0	0	0	0
"1937"	0.968	0	0	0.032	0	0	0	0	0
"1938"	0.988	0	0	0.012	0	0	0	0	0
"1939"	0.998	0	0	0.002	0	0	0	0	0
"1940"	0.62	0.01	0.007936	0.35	0	0.001992	0.001996	0.008	7.6e-05
"1941"	0.938	0	0	0.062	0	0	0	0	0
"1942"	0.992	0	0	0.008	0	0	0	0	0
"1943"	0.692	0.014	0.003992	0.276	0.005976	0.001992	0.001996	0.004	4.4e-05
"1944"	1	0	0	0	0	0	0	0	0
"1945"	1	0	0	0	0	0	0	0	0
"1946"	0.994	0	0	0.006	0	0	0	0	0
"1947"	0.988	0.002	0	0.01	0	0	0	0	0
"1948"	0.944	0	0.001996	0.054	0	0	0	0	4e-06
"1949"	0.976	0	0.001996	0.022	0	0	0	0	4e-06
"1950"	0.994	0	0	0.006	0	0	0	0	0
"1951"	0.988	0	0	0.012	0	0	0	0	0
"1952"	0.984	0	0	0.016	0	0	0	0	0
"1953"	0.998	0	0	0.002	0	0	0	0	0
"1954"	0.966	0	0	0.034	0	0	0	0	0
"1955"	0.982	0	0	0.018	0	0	0	0	0
"1956"	0.942	0	0	0.058	0	0	0	0	0
"1957"	1	0	0	0	0	0	0	0	0
"1958"	1	0	0	0	0	0	0	0	0
"1959"	0.914	0.002	0	0.084	0	0	0	0	0
"1960"	0.914	0	0	0.086	0	0	0	0	0
"1961"	0.972	0	0	0.028	0	0	0	0	0
"1962"	0.998	0	0	0.002	0	0	0	0	0
"1963"	1	0	0	0	0	0	0	0	0
"1964"	1	0	0	0	0	0	0	0	0
"1965"	0.988	0	0	0.012	0	0	0	0	0
"1966"	0.996	0	0	0.004	0	0	0	0	0
"1967"	0.996	0	0	0.004	0	0	0	0	0
"1968"	0.992	0	0	0.008	0	0	0	0	0
"1969"	0.938	0	0	0.062	0	0	0	0	0
"1970"	0.78	0.008	0	0.212	0	0	0	0	0
"1971"	0.966	0	0.001996	0.032	0	0	0	0	4e-06
"1972"	1	0	0	0	0	0	0	0	0
"1973"	0.96	0	0	0.04	0	0	0	0	0
"1974"	0.968	0	0	0.032	0	0	0	0	0
"1975"	1	0	0	0	0	0	0	0	0
"1976"	0.998	0	0	0.002	0	0	0	0	0
"1977"	0.852	0.006	0	0.142	0	0	0	0	0
"1978"	0.964	0	0	0.036	0	0	0	0	0
"1979"	0.982	0	0	0.018	0	0	0	0	0
"1980"	0.984	0	0	0.016	0	0	0	0	0
"1981"	0.636	0.004	0	0.358	0	0	0	0.002	0
"1982"	0.996	0	0	0.004	0	0	0	0	0
"1983"	0.864	0.002	0	0.132	0	0	0	0.002	0
"1984"	0.944	0	0	0.056	0	0	0	0	0
"1985"	0.92	0.002	0	0.078	0	0	0	0	0
"1986"	0.996	0	0	0.004	0	0	0	0	0
"1987"	0.808	0.004	0	0.186	0	0	0	0.002	0
"1988"	0.83	0.002	0	0.168	0	0	0	0	0
"1989"	0.998	0	0	0.002	0	0	0	0	0
"1990"	1	0	0	0	0	0	0	0	0
"1991"	0.942	0.002	0	0.056	0	0	0	0	0
"1992"	0.932	0.002	0	0.064	0	0	0	0.002	0
"1993"	0.93	0	0	0.07	0	0	0	0	0
"1994"	0.962	0.002	0	0.036	0	0	0	0	0
"1995"	0.976	0	0	0.024	0	0	0	0	0
"1996"	0.982	0	0	0.018	0	0	0	0	0
"1997"	0.876	0.002	0	0.122	0	0	0	0	0
"1998"	0.996	0	0	0.004	0	0	0	0	0
"1999"	0.886	0.004	0	0.11	0	0	0	0	0
"2000"	0.98	0	0	0.02	0	0	0	0	0
"2001"	0.974	0.002	0	0.024	0	0	0	0	0
"2002"	1	0	0	0	0	0	0	0	0
"2003"	0.968	0	0	0.032	0	0	0	0	0
"2004"	0.694	0	0	0.306	0	0	0	0	0
"2005"	0.972	0	0	0.026	0.001996	0	0	0	4e-06
"2006"	0.994	0	0	0.006	0	0	0	0	0
"2007"	0.942	0.002	0.001996	0.054	0	0	0	0	4e-06
"2008"	0.984	0	0	0.016	0	0	0	0	0
"2009"	0.988	0	0	0.012	0	0	0	0	0
"2010"	0.89	0	0.001996	0.108	0	0	0	0	4e-06
"2011"	0.956	0	0	0.044	0	0	0	0	0
"2012"	0.858	0.004	0.003992	0.134	0	0	0	0	8e-06
"2013"	0.598	0.002	0.001996	0.398	0	0	0	0	4e-06
"2014"	0.892	0.002	0	0.106	0	0	0	0	0
"2015"	0.954	0	0	0.046	0	0	0	0	0
"2016"	0.468	0.004	0.005988	0.52	0	0	0	0.002	1.2e-05
"2017"	0.992	0	0	0.006	0	0	0	0.002	0
"2018"	0.992	0	0	0.008	0	0	0	0	0
"2019"	0.978	0	0	0.022	0	0	0	0	0
"2020"	0.864	0.004	0	0.132	0	0	0	0	0
"2021"	0.872	0	0	0.128	0	0	0	0	0
"2022"	0.972	0	0	0.026	0	0	0	0.002	0
"2023"	0.834	0.006	0	0.16	0	0	0	0	0
"2024"	1	0	0	0	0	0	0	0	0
"2025"	0.958	0.002	0	0.04	0	0	0	0	0
"2026"	0.938	0	0	0.062	0	0	0	0	0
"2027"	0.966	0	0	0.034	0	0	0	0	0
"2028"	0.994	0	0	0.006	0	0	0	0	0
"2029"	1	0	0	0	0	0	0	0	0
"2030"	0.9	0	0.001996	0.098	0	0	0	0	4e-06
"2031"	0.642	0.002	0.003984	0.35	0	0	0	0.002	1.6e-05
"2032"	0.974	0	0	0.026	0	0	0	0	0
"2033"	0.968	0	0	0.032	0	0	0	0	0
"2034"	0.908	0	0	0.092	0	0	0	0	0
"2035"	0.836	0	0	0.164	0	0	0	0	0
"2036"	0.894	0	0.001996	0.102	0	0	0	0.002	4e-06
"2037"	0.976	0	0	0.024	0	0	0	0	0
"2038"	0.968	0	0	0.032	0	0	0	0	0
"2039"	0.972	0	0	0.028	0	0	0	0	0
"2040"	0.976	0	0	0.024	0	0	0	0	0
"2041"	1	0	0	0	0	0	0	0	0
"2042"	0.954	0	0	0.046	0	0	0	0	0
"2043"	0.9	0.002	0	0.098	0	0	0	0	0
"2044"	0.904	0.002	0	0.094	0	0	0	0	0
"2045"	0.736	0.004	0	0.258	0	0	0	0.002	0
"2046"	0.932	0.002	0	0.066	0	0	0	0	0
"2047"	1	0	0	0	0	0	0	0	0
"2048"	0.986	0	0	0.014	0	0	0	0	0
"2049"	0.976	0	0	0.024	0	0	0	0	0
"2050"	0.986	0	0	0.014	0	0	0	0	0
"2051"	0.656	0.014	0.0099	0.314	0	0	0	0.006	1e-04
"2052"	0.968	0.002	0	0.03	0	0	0	0	0
"2053"	0.954	0	0	0.044	0	0	0	0.002	0
"2054"	0.788	0.006	0.001996	0.204	0	0	0	0	4e-06
"2055"	0.526	0.004	0.005964	0.458	0.001996	0	0.001996	0.002	4.4e-05
"2056"	0.984	0	0	0.016	0	0	0	0	0
"2057"	0.85	0	0	0.146	0.001996	0	0	0.002	4e-06
"2058"	0.82	0.002	0	0.178	0	0	0	0	0
"2059"	0.832	0.006	0	0.16	0.002	0	0	0	0
"2060"	0.998	0	0	0.002	0	0	0	0	0
"2061"	0.966	0	0	0.034	0	0	0	0	0
"2062"	0.92	0	0	0.078	0	0	0.001996	0	4e-06
"2063"	0.956	0	0	0.044	0	0	0	0	0
"2064"	0.908	0	0.001996	0.09	0	0	0	0	4e-06
"2065"	0.96	0	0	0.04	0	0	0	0	0
"2066"	0.826	0.006	0.001996	0.166	0	0	0	0	4e-06
"2067"	0.998	0	0	0.002	0	0	0	0	0
"2068"	0.998	0	0	0.002	0	0	0	0	0
"2069"	0.954	0.002	0	0.044	0	0	0	0	0
"2070"	0.91	0.002	0	0.088	0	0	0	0	0
"2071"	0.992	0	0	0.008	0	0	0	0	0
"2072"	0.696	0.006	0.005976	0.29	0	0	0	0.002	2.4e-05
"2073"	0.96	0	0	0.04	0	0	0	0	0
"2074"	0.98	0	0	0.02	0	0	0	0	0
"2075"	0.99	0	0	0.01	0	0	0	0	0
"2076"	0.972	0	0	0.028	0	0	0	0	0
"2077"	0.858	0	0	0.142	0	0	0	0	0
"2078"	0.938	0.002	0	0.06	0	0	0	0	0
"2079"	0.72	0.01	0.001996	0.26	0.001996	0	0	0.006	8e-06
"2080"	0.786	0.002	0.003984	0.206	0	0	0	0.002	1.6e-05
"2081"	0.788	0.002	0	0.21	0	0	0	0	0
"2082"	0.99	0	0.001996	0.008	0	0	0	0	4e-06
"2083"	0.926	0	0	0.072	0	0	0	0.002	0
"2084"	0.994	0	0	0.006	0	0	0	0	0
"2085"	0.962	0	0	0.038	0	0	0	0	0
"2086"	0.78	0.01	0.001996	0.208	0	0	0	0	4e-06
"2087"	0.792	0	0	0.208	0	0	0	0	0
"2088"	1	0	0	0	0	0	0	0	0
"2089"	0.986	0	0	0.014	0	0	0	0	0
"2090"	1	0	0	0	0	0	0	0	0
"2091"	0.864	0	0.001996	0.134	0	0	0	0	4e-06
"2092"	0.982	0	0	0.016	0	0	0	0.002	0
"2093"	0.976	0	0	0.024	0	0	0	0	0
"2094"	0.686	0.006	0.001996	0.296	0	0	0.001996	0.008	8e-06
"2095"	0.94	0	0	0.06	0	0	0	0	0
"2096"	0.82	0	0.005964	0.174	0	0	0	0	3.6e-05
"2097"	0.998	0	0	0.002	0	0	0	0	0
"2098"	0.994	0	0	0.006	0	0	0	0	0
"2099"	0.974	0	0	0.026	0	0	0	0	0
"2100"	0.998	0	0	0.002	0	0	0	0	0
"2101"	0.966	0	0	0.032	0	0	0.001996	0	4e-06
"2102"	0.986	0	0	0.014	0	0	0	0	0
"2103"	0.872	0.002	0	0.126	0	0	0	0	0
"2104"	0.998	0	0	0.002	0	0	0	0	0
"2105"	0.97	0.002	0	0.028	0	0	0	0	0
"2106"	0.958	0	0	0.042	0	0	0	0	0
"2107"	0.998	0	0	0.002	0	0	0	0	0
"2108"	0.836	0.002	0	0.158	0	0	0	0.004	0
"2109"	0.998	0	0	0.002	0	0	0	0	0
"2110"	0.902	0.006	0	0.092	0	0	0	0	0
"2111"	0.93	0.002	0	0.068	0	0	0	0	0
"2112"	0.956	0	0	0.044	0	0	0	0	0
"2113"	1	0	0	0	0	0	0	0	0
"2114"	0.762	0.002	0.003984	0.226	0.001996	0	0	0.004	2e-05
"2115"	0.906	0	0.001996	0.092	0	0	0	0	4e-06
"2116"	0.96	0	0	0.04	0	0	0	0	0
"2117"	0.88	0	0	0.12	0	0	0	0	0
"2118"	0.996	0	0	0.004	0	0	0	0	0
"2119"	0.99	0.002	0	0.008	0	0	0	0	0
"2120"	0.526	0.006	0	0.468	0	0	0	0	0
"2121"	0.978	0	0	0.022	0	0	0	0	0
"2122"	1	0	0	0	0	0	0	0	0
"2123"	0.994	0	0	0.006	0	0	0	0	0
"2124"	0.696	0.01	0	0.292	0	0	0.001996	0	4e-06
"2125"	1	0	0	0	0	0	0	0	0
"2126"	0.816	0.002	0	0.182	0	0	0	0	0
"2127"	0.836	0.004	0	0.158	0	0	0	0.002	0
"2128"	0.872	0	0	0.128	0	0	0	0	0
"2129"	0.95	0	0	0.05	0	0	0	0	0
"2130"	0.898	0	0	0.102	0	0	0	0	0
"2131"	0.9	0	0	0.098	0	0	0	0.002	0
"2132"	0.974	0	0	0.026	0	0	0	0	0
"2133"	0.984	0	0	0.016	0	0	0	0	0
"2134"	0.992	0	0	0.008	0	0	0	0	0
"2135"	0.958	0	0	0.042	0	0	0	0	0
"2136"	0.994	0	0	0.006	0	0	0	0	0
"2137"	0.98	0	0	0.02	0	0	0	0	0
"2138"	0.994	0	0	0.006	0	0	0	0	0
"2139"	0.982	0	0	0.018	0	0	0	0	0
"2140"	0.844	0	0.001996	0.154	0	0	0	0	4e-06
"2141"	0.994	0	0	0.006	0	0	0	0	0
"2142"	0.97	0	0	0.03	0	0	0	0	0
"2143"	0.912	0.004	0	0.082	0	0	0	0.002	0
"2144"	0.742	0.006	0.001996	0.25	0	0	0	0	4e-06
"2145"	0.972	0	0	0.028	0	0	0	0	0
"2146"	0.99	0	0.001996	0.008	0	0	0	0	4e-06
"2147"	0.994	0	0	0.006	0	0	0	0	0
"2148"	0.954	0	0	0.046	0	0	0	0	0
"2149"	1	0	0	0	0	0	0	0	0
"2150"	0.916	0.002	0	0.082	0	0	0	0	0
"2151"	0.942	0	0	0.058	0	0	0	0	0
"2152"	0.986	0	0	0.014	0	0	0	0	0
"2153"	0.95	0.002	0	0.048	0	0	0	0	0
"2154"	0.854	0.006	0.001996	0.136	0	0	0	0.002	4e-06
"2155"	0.938	0	0	0.062	0	0	0	0	0
"2156"	0.98	0	0	0.02	0	0	0	0	0
"2157"	0.95	0	0	0.05	0	0	0	0	0
"2158"	0.776	0.002	0.001996	0.218	0	0	0	0.002	4e-06
"2159"	0.894	0	0	0.106	0	0	0	0	0
"2160"	0.984	0	0	0.016	0	0	0	0	0
"2161"	0.982	0	0	0.018	0	0	0	0	0
"2162"	0.86	0	0.003992	0.134	0	0	0	0.002	8e-06
"2163"	0.988	0	0	0.012	0	0	0	0	0
"2164"	0.656	0.006	0	0.334	0	0	0	0.004	0
"2165"	0.804	0.008	0.001996	0.186	0	0	0	0	4e-06
"2166"	0.998	0	0	0.002	0	0	0	0	0
"2167"	0.934	0	0	0.066	0	0	0	0	0
"2168"	0.992	0	0	0.006	0	0	0	0.002	0
"2169"	0.918	0	0	0.082	0	0	0	0	0
"2170"	0.996	0	0	0.004	0	0	0	0	0
"2171"	0.854	0.004	0.003984	0.138	0	0	0	0	1.6e-05
"2172"	0.99	0.002	0	0.008	0	0	0	0	0
"2173"	0.836	0.002	0	0.162	0	0	0	0	0
"2174"	0.722	0.006	0	0.27	0	0	0	0.002	0
"2175"	0.97	0	0	0.03	0	0	0	0	0
"2176"	0.984	0.002	0	0.014	0	0	0	0	0
"2177"	0.526	0.016	0.011856	0.436	0	0	0	0.01	0.000144
"2178"	0.624	0.008	0	0.358	0	0.001992	0.001996	0.006	1.2e-05
"2179"	0.992	0	0	0.008	0	0	0	0	0
"2180"	0.844	0.002	0	0.154	0	0	0	0	0
"2181"	0.938	0	0	0.062	0	0	0	0	0
"2182"	0.988	0	0	0.012	0	0	0	0	0
"2183"	0.958	0	0	0.042	0	0	0	0	0
"2184"	0.98	0	0	0.02	0	0	0	0	0
"2185"	0.792	0.004	0	0.204	0	0	0	0	0
"2186"	0.942	0	0	0.058	0	0	0	0	0
"2187"	0.966	0	0	0.034	0	0	0	0	0
"2188"	0.888	0	0	0.112	0	0	0	0	0
"2189"	0.966	0	0	0.034	0	0	0	0	0
"2190"	0.906	0	0	0.094	0	0	0	0	0
"2191"	0.766	0.008	0	0.226	0	0	0	0	0
"2192"	0.94	0.002	0	0.058	0	0	0	0	0
"2193"	0.94	0	0	0.06	0	0	0	0	0
"2194"	0.98	0	0	0.02	0	0	0	0	0
"2195"	0.852	0.002	0	0.144	0.001996	0	0	0	4e-06
"2196"	0.94	0.002	0	0.058	0	0	0	0	0
"2197"	0.996	0	0	0.004	0	0	0	0	0
"2198"	0.988	0	0	0.012	0	0	0	0	0
"2199"	0.99	0	0	0.01	0	0	0	0	0
"2200"	0.65	0.006	0.001996	0.338	0	0.002	0	0.002	4e-06
"2201"	0.998	0	0	0.002	0	0	0	0	0
"2202"	0.948	0.002	0	0.05	0	0	0	0	0
"2203"	1	0	0	0	0	0	0	0	0
"2204"	1	0	0	0	0	0	0	0	0
"2205"	0.926	0	0	0.074	0	0	0	0	0
"2206"	0.968	0	0	0.032	0	0	0	0	0
"2207"	0.966	0	0	0.034	0	0	0	0	0
"2208"	0.892	0.002	0	0.106	0	0	0	0	0
"2209"	0.656	0.016	0.001996	0.322	0	0	0	0.004	4e-06
"2210"	0.996	0	0	0.004	0	0	0	0	0
"2211"	0.99	0	0	0.01	0	0	0	0	0
"2212"	0.858	0.002	0	0.138	0	0	0	0.002	0
"2213"	0.942	0	0	0.058	0	0	0	0	0
"2214"	0.996	0	0	0.004	0	0	0	0	0
"2215"	0.858	0.004	0	0.138	0	0	0	0	0
"2216"	0.64	0.008	0	0.352	0	0	0	0	0
"2217"	0.924	0	0	0.076	0	0	0	0	0
"2218"	0.972	0	0	0.028	0	0	0	0	0
"2219"	0.978	0	0	0.022	0	0	0	0	0
"2220"	0.504	0.018	0.00992	0.456	0.001996	0.001996	0.003992	0.004	9.6e-05
"2221"	0.98	0	0	0.02	0	0	0	0	0
"2222"	0.894	0	0	0.106	0	0	0	0	0
"2223"	0.886	0.002	0	0.112	0	0	0	0	0
"2224"	0.852	0	0.001992	0.146	0	0	0	0	8e-06
"2225"	0.934	0	0	0.066	0	0	0	0	0
"2226"	0.834	0	0	0.162	0	0	0	0.004	0
"2227"	1	0	0	0	0	0	0	0	0
"2228"	0.902	0.002	0.001996	0.092	0.002	0	0	0	4e-06
"2229"	0.906	0	0	0.092	0	0	0.001996	0	4e-06
"2230"	0.988	0.002	0	0.01	0	0	0	0	0
"2231"	0.984	0	0	0.016	0	0	0	0	0
"2232"	0.95	0	0	0.05	0	0	0	0	0
"2233"	0.91	0	0	0.09	0	0	0	0	0
"2234"	0.838	0.008	0	0.154	0	0	0	0	0
"2235"	0.978	0	0	0.022	0	0	0	0	0
"2236"	0.74	0.008	0	0.252	0	0	0	0	0
"2237"	0.956	0.002	0	0.042	0	0	0	0	0
"2238"	0.89	0.002	0	0.108	0	0	0	0	0
"2239"	0.992	0	0	0.008	0	0	0	0	0
"2240"	0.99	0	0	0.01	0	0	0	0	0
"2241"	0.898	0	0	0.1	0	0.001996	0	0	4e-06
"2242"	0.802	0.004	0	0.194	0	0	0	0	0
"2243"	0.986	0.002	0	0.012	0	0	0	0	0
"2244"	0.976	0.002	0	0.022	0	0	0	0	0
"2245"	0.926	0	0.001996	0.072	0	0	0	0	4e-06
"2246"	0.926	0	0	0.074	0	0	0	0	0
"2247"	1	0	0	0	0	0	0	0	0
"2248"	0.668	0.01	0	0.318	0	0	0	0.004	0
"2249"	0.986	0	0	0.014	0	0	0	0	0
"2250"	0.842	0.01	0	0.148	0	0	0	0	0
"2251"	0.908	0	0.001996	0.09	0	0	0	0	4e-06
"2252"	1	0	0	0	0	0	0	0	0
"2253"	0.966	0	0	0.034	0	0	0	0	0
"2254"	0.97	0.002	0	0.028	0	0	0	0	0
"2255"	1	0	0	0	0	0	0	0	0
"2256"	0.972	0	0	0.028	0	0	0	0	0
"2257"	0.998	0	0	0.002	0	0	0	0	0
"2258"	0.958	0	0	0.042	0	0	0	0	0
"2259"	0.932	0.002	0	0.066	0	0	0	0	0
"2260"	0.96	0	0	0.038	0	0	0	0.002	0
"2261"	0.974	0	0	0.026	0	0	0	0	0
"2262"	0.998	0	0	0.002	0	0	0	0	0
"2263"	1	0	0	0	0	0	0	0	0
"2264"	0.994	0	0	0.006	0	0	0	0	0
"2265"	0.922	0	0	0.078	0	0	0	0	0
"2266"	0.988	0	0	0.012	0	0	0	0	0
"2267"	0.952	0	0	0.048	0	0	0	0	0
"2268"	0.984	0	0	0.016	0	0	0	0	0
"2269"	0.96	0	0	0.04	0	0	0	0	0
"2270"	0.988	0	0	0.012	0	0	0	0	0
"2271"	0.552	0.008	0.001996	0.438	0	0	0	0	4e-06
"2272"	1	0	0	0	0	0	0	0	0
"2273"	0.95	0	0	0.05	0	0	0	0	0
"2274"	0.768	0.004	0	0.226	0	0.001996	0	0	4e-06
"2275"	0.98	0	0	0.02	0	0	0	0	0
"2276"	0.788	0	0.001996	0.206	0	0	0	0.004	4e-06
"2277"	0.984	0	0	0.016	0	0	0	0	0
"2278"	0.924	0	0	0.076	0	0	0	0	0
"2279"	0.974	0	0	0.026	0	0	0	0	0
"2280"	0.72	0	0	0.28	0	0	0	0	0
"2281"	0.798	0.002	0	0.2	0	0	0	0	0
"2282"	0.92	0.004	0.001996	0.074	0	0	0	0	4e-06
"2283"	0.734	0.002	0.003984	0.26	0	0	0	0	1.6e-05
"2284"	0.954	0	0	0.046	0	0	0	0	0
"2285"	0.658	0.01	0.003984	0.326	0.001996	0	0	0	2e-05
"2286"	0.988	0	0	0.012	0	0	0	0	0
"2287"	0.95	0	0	0.05	0	0	0	0	0
"2288"	0.994	0	0	0.006	0	0	0	0	0
"2289"	0.894	0.004	0	0.102	0	0	0	0	0
"2290"	1	0	0	0	0	0	0	0	0
"2291"	0.936	0.002	0	0.062	0	0	0	0	0
"2292"	0.766	0.002	0	0.232	0	0	0	0	0
"2293"	0.99	0	0	0.01	0	0	0	0	0
"2294"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2295"	0.836	0.002	0	0.16	0	0	0.001996	0	4e-06
"2296"	0.936	0	0	0.064	0	0	0	0	0
"2297"	0.996	0	0	0.004	0	0	0	0	0
"2298"	0.944	0.002	0	0.054	0	0	0	0	0
"2299"	0.944	0	0	0.056	0	0	0	0	0
"2300"	1	0	0	0	0	0	0	0	0
"2301"	0.984	0	0	0.016	0	0	0	0	0
"2302"	0.94	0.002	0	0.058	0	0	0	0	0
"2303"	0.994	0	0	0.006	0	0	0	0	0
"2304"	0.982	0	0	0.018	0	0	0	0	0
"2305"	0.806	0.006	0	0.184	0	0	0	0.004	0
"2306"	0.994	0	0	0.006	0	0	0	0	0
"2307"	0.506	0.016	0.001996	0.472	0.001996	0	0	0.002	8e-06
"2308"	1	0	0	0	0	0	0	0	0
"2309"	0.968	0	0	0.032	0	0	0	0	0
"2310"	0.984	0	0	0.016	0	0	0	0	0
"2311"	0.856	0	0	0.144	0	0	0	0	0
"2312"	0.962	0	0.002	0.036	0	0	0	0	0
"2313"	0.868	0.002	0	0.128	0	0	0.001996	0	4e-06
"2314"	0.996	0	0	0.004	0	0	0	0	0
"2315"	0.992	0	0	0.008	0	0	0	0	0
"2316"	0.934	0	0	0.064	0	0	0	0.002	0
"2317"	0.958	0	0	0.042	0	0	0	0	0
"2318"	0.98	0	0	0.02	0	0	0	0	0
"2319"	0.664	0.008	0	0.318	0	0	0.001996	0.008	4e-06
"2320"	0.996	0	0	0.004	0	0	0	0	0
"2321"	0.998	0	0	0.002	0	0	0	0	0
"2322"	0.96	0.002	0	0.038	0	0	0	0	0
"2323"	0.996	0	0	0.004	0	0	0	0	0
"2324"	1	0	0	0	0	0	0	0	0
"2325"	1	0	0	0	0	0	0	0	0
"2326"	0.91	0.002	0	0.088	0	0	0	0	0
"2327"	0.97	0	0	0.03	0	0	0	0	0
"2328"	0.82	0.008	0	0.172	0	0	0	0	0
"2329"	0.992	0	0	0.008	0	0	0	0	0
"2330"	0.94	0.002	0	0.058	0	0	0	0	0
"2331"	0.938	0.002	0	0.06	0	0	0	0	0
"2332"	0.954	0	0	0.046	0	0	0	0	0
"2333"	0.97	0.006	0	0.024	0	0	0	0	0
"2334"	0.998	0.002	0	0	0	0	0	0	0
"2335"	0.95	0	0	0.05	0	0	0	0	0
"2336"	0.686	0.002	0.001996	0.308	0	0	0	0.002	4e-06
"2337"	0.956	0	0	0.044	0	0	0	0	0
"2338"	0.712	0.00998	0	0.274	0	0	0	0.004	2e-05
"2339"	0.908	0	0	0.092	0	0	0	0	0
"2340"	0.936	0	0	0.064	0	0	0	0	0
"2341"	0.98	0	0	0.02	0	0	0	0	0
"2342"	0.992	0	0	0.008	0	0	0	0	0
"2343"	0.952	0.004	0.001992	0.04	0	0	0	0.002	8e-06
"2344"	0.978	0	0	0.022	0	0	0	0	0
"2345"	0.97	0.002	0	0.028	0	0	0	0	0
"2346"	0.992	0	0	0.008	0	0	0	0	0
"2347"	1	0	0	0	0	0	0	0	0
"2348"	0.86	0	0.001996	0.138	0	0	0	0	4e-06
"2349"	0.998	0	0	0.002	0	0	0	0	0
"2350"	0.958	0.002	0	0.04	0	0	0	0	0
"2351"	0.998	0	0	0.002	0	0	0	0	0
"2352"	0.926	0.002	0	0.072	0	0	0	0	0
"2353"	0.92	0.002	0	0.078	0	0	0	0	0
"2354"	0.942	0	0	0.058	0	0	0	0	0
"2355"	1	0	0	0	0	0	0	0	0
"2356"	0.88	0	0.001996	0.114	0	0	0	0.004	4e-06
"2357"	0.99	0	0	0.01	0	0	0	0	0
